subject,survey,order,judgment,item,condition,zscores,dependency,island,structure,distance
A2YYQJ3JWA2KGD,2.4,40,5,WH.sub.non.sh.08,WH.sub.non.sh,0.358177951,WH,SUB,non,short
A35N6YG5PP56QP,2.4,29,7,WH.sub.non.sh.04,WH.sub.non.sh,1.50463561,WH,SUB,non,short
A35N6YG5PP56QP,2.4,40,3,WH.sub.non.sh.08,WH.sub.non.sh,-0.359171081,WH,SUB,non,short
A35Z1QH3JQEZG6,2.4,29,6,WH.sub.non.sh.04,WH.sub.non.sh,1.262493618,WH,SUB,non,short
A35Z1QH3JQEZG6,2.4,40,1,WH.sub.non.sh.08,WH.sub.non.sh,-1.032949324,WH,SUB,non,short
A36SM7QM8OK3H6,2.1,33,7,WH.sub.non.sh.05,WH.sub.non.sh,1.245751667,WH,SUB,non,short
A36SM7QM8OK3H6,2.1,51,6,WH.sub.non.sh.01,WH.sub.non.sh,0.869675692,WH,SUB,non,short
A37WXDYYT7RCZ0,2.2,39,5,WH.sub.non.sh.02,WH.sub.non.sh,0.787694132,WH,SUB,non,short
A37WXDYYT7RCZ0,2.2,50,6,WH.sub.non.sh.06,WH.sub.non.sh,1.378464732,WH,SUB,non,short
A3A4ELRGUYNNS8,2.1,33,7,WH.sub.non.sh.05,WH.sub.non.sh,1.242495723,WH,SUB,non,short
A3A4ELRGUYNNS8,2.1,51,6,WH.sub.non.sh.01,WH.sub.non.sh,0.828330482,WH,SUB,non,short
A3C88E6J3G8PRR,2.1,33,5,WH.sub.non.sh.05,WH.sub.non.sh,0.453549648,WH,SUB,non,short
A3C88E6J3G8PRR,2.1,51,4,WH.sub.non.sh.01,WH.sub.non.sh,-0.030236643,WH,SUB,non,short
A3EJ44J2ZNRMDA,2.4,29,5,WH.sub.non.sh.04,WH.sub.non.sh,0.444363034,WH,SUB,non,short
A3EJ44J2ZNRMDA,2.4,40,2,WH.sub.non.sh.08,WH.sub.non.sh,-0.740605057,WH,SUB,non,short
A3G9MSZVWB7W42,2.3,29,1,WH.sub.non.sh.03,WH.sub.non.sh,-0.881595907,WH,SUB,non,short
A3G9MSZVWB7W42,2.3,44,6,WH.sub.non.sh.07,WH.sub.non.sh,1.369287259,WH,SUB,non,short
A3HOZA7QXYKN5Y,2.2,39,4,WH.sub.non.sh.02,WH.sub.non.sh,-0.05091831,WH,SUB,non,short
A3HOZA7QXYKN5Y,2.2,50,4,WH.sub.non.sh.06,WH.sub.non.sh,-0.05091831,WH,SUB,non,short
A3IAP88BTRWWCR,2.3,29,5,WH.sub.non.sh.03,WH.sub.non.sh,0.597115248,WH,SUB,non,short
A3IAP88BTRWWCR,2.3,44,6,WH.sub.non.sh.07,WH.sub.non.sh,1.159106069,WH,SUB,non,short
A3JZS32RQUWGJM,2.4,29,7,WH.sub.non.sh.04,WH.sub.non.sh,1.495496815,WH,SUB,non,short
A3JZS32RQUWGJM,2.4,40,4,WH.sub.non.sh.08,WH.sub.non.sh,-0.021063335,WH,SUB,non,short
A3KCUB6P3IE8NL,2.2,39,7,WH.sub.non.sh.02,WH.sub.non.sh,1.303890729,WH,SUB,non,short
A3KCUB6P3IE8NL,2.2,50,7,WH.sub.non.sh.06,WH.sub.non.sh,1.303890729,WH,SUB,non,short
A3LBJ8DCJB86TD,2.2,39,3,WH.sub.non.sh.02,WH.sub.non.sh,0.225625893,WH,SUB,non,short
A3LBJ8DCJB86TD,2.2,50,5,WH.sub.non.sh.06,WH.sub.non.sh,1.167368749,WH,SUB,non,short
A3MZ9RQJX9T656,2.4,29,4,WH.sub.non.sh.04,WH.sub.non.sh,0.088376356,WH,SUB,non,short
A3MZ9RQJX9T656,2.4,40,3,WH.sub.non.sh.08,WH.sub.non.sh,-0.517632945,WH,SUB,non,short
A3Q45OPFL3R49,2.4,29,7,WH.sub.non.sh.04,WH.sub.non.sh,1.331591048,WH,SUB,non,short
A3Q45OPFL3R49,2.4,40,2,WH.sub.non.sh.08,WH.sub.non.sh,-0.757179223,WH,SUB,non,short
A3RLCGRXA34GC0,2.3,29,6,WH.sub.non.sh.03,WH.sub.non.sh,1.206064915,WH,SUB,non,short
A3RLCGRXA34GC0,2.3,44,6,WH.sub.non.sh.07,WH.sub.non.sh,1.206064915,WH,SUB,non,short
A3S5L3I8O3Q2G,2.2,39,6,WH.sub.non.sh.02,WH.sub.non.sh,1.075655803,WH,SUB,non,short
A3S5L3I8O3Q2G,2.2,50,7,WH.sub.non.sh.06,WH.sub.non.sh,1.488707631,WH,SUB,non,short
A3T3JF9YX6ICL7,2.4,29,4,WH.sub.non.sh.04,WH.sub.non.sh,0.216605227,WH,SUB,non,short
A3T3JF9YX6ICL7,2.4,40,3,WH.sub.non.sh.08,WH.sub.non.sh,-0.183281346,WH,SUB,non,short
A9AYICE1E4D87,2.3,29,6,WH.sub.non.sh.03,WH.sub.non.sh,0.717376725,WH,SUB,non,short
A9AYICE1E4D87,2.3,44,7,WH.sub.non.sh.07,WH.sub.non.sh,1.104276532,WH,SUB,non,short
AD317NO9623GZ,2.2,39,6,WH.sub.non.sh.02,WH.sub.non.sh,0.553464016,WH,SUB,non,short
AD317NO9623GZ,2.2,50,7,WH.sub.non.sh.06,WH.sub.non.sh,0.975150885,WH,SUB,non,short
ADQKTG5B8ZW1G,2.3,29,2,WH.sub.non.sh.03,WH.sub.non.sh,-0.662944917,WH,SUB,non,short
ADQKTG5B8ZW1G,2.3,44,7,WH.sub.non.sh.07,WH.sub.non.sh,1.577995649,WH,SUB,non,short
AGST3CO6UUSF8,2.1,33,7,WH.sub.non.sh.05,WH.sub.non.sh,1.399404635,WH,SUB,non,short
AGST3CO6UUSF8,2.1,51,4,WH.sub.non.sh.01,WH.sub.non.sh,-0.174925579,WH,SUB,non,short
AIR4UQNPIMFCJ,2.4,29,7,WH.sub.non.sh.04,WH.sub.non.sh,1.077640013,WH,SUB,non,short
AIR4UQNPIMFCJ,2.4,40,1,WH.sub.non.sh.08,WH.sub.non.sh,-1.328253969,WH,SUB,non,short
AJVHIAAVCY4HI,2.2,39,5,WH.sub.non.sh.02,WH.sub.non.sh,0.381742096,WH,SUB,non,short
AJVHIAAVCY4HI,2.2,50,5,WH.sub.non.sh.06,WH.sub.non.sh,0.381742096,WH,SUB,non,short
AKG7VBOY97HKA,2.4,29,7,WH.sub.non.sh.04,WH.sub.non.sh,1.069225534,WH,SUB,non,short
AKG7VBOY97HKA,2.4,40,3,WH.sub.non.sh.08,WH.sub.non.sh,-0.356408511,WH,SUB,non,short
AO7FM98CP90CL,2.3,29,1,WH.sub.non.sh.03,WH.sub.non.sh,-1.168055823,WH,SUB,non,short
AO7FM98CP90CL,2.3,44,7,WH.sub.non.sh.07,WH.sub.non.sh,1.361268064,WH,SUB,non,short
APGX2WZ59OWDN,2.1,33,6,WH.sub.non.sh.05,WH.sub.non.sh,1.066687607,WH,SUB,non,short
APGX2WZ59OWDN,2.1,51,2,WH.sub.non.sh.01,WH.sub.non.sh,-0.58495772,WH,SUB,non,short
APWXTMJO1I1ST,2.1,33,2,WH.sub.non.sh.05,WH.sub.non.sh,-0.131839512,WH,SUB,non,short
APWXTMJO1I1ST,2.1,51,1,WH.sub.non.sh.01,WH.sub.non.sh,-0.659197558,WH,SUB,non,short
AYG3MF094634L,2.2,39,7,WH.sub.non.sh.02,WH.sub.non.sh,1.212204339,WH,SUB,non,short
AYG3MF094634L,2.2,50,7,WH.sub.non.sh.06,WH.sub.non.sh,1.212204339,WH,SUB,non,short
A15EZJS1DROADE,1.3,11,4,WH.whe.isl.lg.04,WH.whe.isl.lg,-0.900765856,WH,WH,island,long
A15EZJS1DROADE,1.3,35,4,WH.whe.isl.lg.08,WH.whe.isl.lg,-0.900765856,WH,WH,island,long
A1948V3S82RNX5,1.2,31,2,WH.whe.isl.lg.03,WH.whe.isl.lg,-0.735779396,WH,WH,island,long
A1948V3S82RNX5,1.2,43,1,WH.whe.isl.lg.07,WH.whe.isl.lg,-1.188566717,WH,WH,island,long
A19P3BIPW6UMQ9,1.2,31,3,WH.whe.isl.lg.03,WH.whe.isl.lg,-0.346846607,WH,WH,island,long
A19P3BIPW6UMQ9,1.2,43,2,WH.whe.isl.lg.07,WH.whe.isl.lg,-1.012792092,WH,WH,island,long
A1BZDH1VJJK97V,1.1,15,1,WH.whe.isl.lg.02,WH.whe.isl.lg,-1.619257222,WH,WH,island,long
A1BZDH1VJJK97V,1.1,32,2,WH.whe.isl.lg.06,WH.whe.isl.lg,-1.148200576,WH,WH,island,long
A1CE3DR200PXSS,1.2,31,4,WH.whe.isl.lg.03,WH.whe.isl.lg,-0.091243784,WH,WH,island,long
A1CE3DR200PXSS,1.2,43,2,WH.whe.isl.lg.07,WH.whe.isl.lg,-0.887553168,WH,WH,island,long
A1CM612SSQU5L,1.2,31,7,WH.whe.isl.lg.03,WH.whe.isl.lg,0.929138895,WH,WH,island,long
A1CM612SSQU5L,1.2,43,7,WH.whe.isl.lg.07,WH.whe.isl.lg,0.929138895,WH,WH,island,long
A1HAVPMOU2M5PY,1.4,13,6,WH.whe.isl.lg.01,WH.whe.isl.lg,0.765994699,WH,WH,island,long
A1HAVPMOU2M5PY,1.4,23,3,WH.whe.isl.lg.05,WH.whe.isl.lg,-0.630248803,WH,WH,island,long
A1J98D0GPAKZN4,1.4,13,3,WH.whe.isl.lg.01,WH.whe.isl.lg,0.015493569,WH,WH,island,long
A1J98D0GPAKZN4,1.4,23,2,WH.whe.isl.lg.05,WH.whe.isl.lg,-0.728197721,WH,WH,island,long
A1K9WP8Q74E9G2,1.1,15,1,WH.whe.isl.lg.02,WH.whe.isl.lg,-1.222504619,WH,WH,island,long
A1K9WP8Q74E9G2,1.1,32,1,WH.whe.isl.lg.06,WH.whe.isl.lg,-1.222504619,WH,WH,island,long
A1M852SY36DON7,1.3,11,2,WH.whe.isl.lg.04,WH.whe.isl.lg,-0.880336739,WH,WH,island,long
A1M852SY36DON7,1.3,35,2,WH.whe.isl.lg.08,WH.whe.isl.lg,-0.880336739,WH,WH,island,long
A1MDT1W0O9A4H1,1.3,11,1,WH.whe.isl.lg.04,WH.whe.isl.lg,-0.886240278,WH,WH,island,long
A1MDT1W0O9A4H1,1.3,35,2,WH.whe.isl.lg.08,WH.whe.isl.lg,-0.481839374,WH,WH,island,long
A1NK6UXWXKFMC7,1.1,15,3,WH.whe.isl.lg.02,WH.whe.isl.lg,-0.741665434,WH,WH,island,long
A1NK6UXWXKFMC7,1.1,32,6,WH.whe.isl.lg.06,WH.whe.isl.lg,0.545079415,WH,WH,island,long
A1QKX5CZJQONP,1.4,13,2,WH.whe.isl.lg.01,WH.whe.isl.lg,-1.007313498,WH,WH,island,long
A1QKX5CZJQONP,1.4,23,2,WH.whe.isl.lg.05,WH.whe.isl.lg,-1.007313498,WH,WH,island,long
A1SQMNG9DFY7FH,1.3,11,2,WH.whe.isl.lg.04,WH.whe.isl.lg,-1.025982029,WH,WH,island,long
A1SQMNG9DFY7FH,1.3,35,3,WH.whe.isl.lg.08,WH.whe.isl.lg,-0.484804695,WH,WH,island,long
A1THS7D4TNY4CR,1.3,11,3,WH.whe.isl.lg.04,WH.whe.isl.lg,-0.010736102,WH,WH,island,long
A1THS7D4TNY4CR,1.3,35,2,WH.whe.isl.lg.08,WH.whe.isl.lg,-0.526068986,WH,WH,island,long
A1VSHM4NLZ705D,1.4,13,4,WH.whe.isl.lg.01,WH.whe.isl.lg,0.173519636,WH,WH,island,long
A1VSHM4NLZ705D,1.4,23,1,WH.whe.isl.lg.05,WH.whe.isl.lg,-0.962245252,WH,WH,island,long
A1WP410YX2JBKI,1.2,31,5,WH.whe.isl.lg.03,WH.whe.isl.lg,0.060332618,WH,WH,island,long
A1WP410YX2JBKI,1.2,43,6,WH.whe.isl.lg.07,WH.whe.isl.lg,0.784324033,WH,WH,island,long
A233ONYNWKDIYF,1.4,13,2,WH.whe.isl.lg.01,WH.whe.isl.lg,-0.710664379,WH,WH,island,long
A233ONYNWKDIYF,1.4,23,1,WH.whe.isl.lg.05,WH.whe.isl.lg,-1.197977096,WH,WH,island,long
A263S59PIYRBDO,1.3,11,3,WH.whe.isl.lg.04,WH.whe.isl.lg,-0.593142711,WH,WH,island,long
A263S59PIYRBDO,1.3,35,3,WH.whe.isl.lg.08,WH.whe.isl.lg,-0.593142711,WH,WH,island,long
A28JXW5YZJDNK4,1.2,31,2,WH.whe.isl.lg.03,WH.whe.isl.lg,-0.842082307,WH,WH,island,long
A28JXW5YZJDNK4,1.2,43,3,WH.whe.isl.lg.07,WH.whe.isl.lg,-0.407459181,WH,WH,island,long
A2GI2J0X6XKOPT,1.1,15,1,WH.whe.isl.lg.02,WH.whe.isl.lg,-0.925071218,WH,WH,island,long
A2GI2J0X6XKOPT,1.1,32,1,WH.whe.isl.lg.06,WH.whe.isl.lg,-0.925071218,WH,WH,island,long
A2J7PEUIO2WVUN,1.2,31,6,WH.whe.isl.lg.03,WH.whe.isl.lg,0.633752117,WH,WH,island,long
A2J7PEUIO2WVUN,1.2,43,6,WH.whe.isl.lg.07,WH.whe.isl.lg,0.633752117,WH,WH,island,long
A2M5VW97GIYLHB,1.2,31,2,WH.whe.isl.lg.03,WH.whe.isl.lg,-1.076196333,WH,WH,island,long
A2M5VW97GIYLHB,1.2,43,2,WH.whe.isl.lg.07,WH.whe.isl.lg,-1.076196333,WH,WH,island,long
A2NRW37D7QPLRE,1.4,13,4,WH.whe.isl.lg.01,WH.whe.isl.lg,0.046438828,WH,WH,island,long
A2NRW37D7QPLRE,1.4,23,4,WH.whe.isl.lg.05,WH.whe.isl.lg,0.046438828,WH,WH,island,long
A2OZYT2ECPT2XU,1.2,31,2,WH.whe.isl.lg.03,WH.whe.isl.lg,-0.767342632,WH,WH,island,long
A2OZYT2ECPT2XU,1.2,43,2,WH.whe.isl.lg.07,WH.whe.isl.lg,-0.767342632,WH,WH,island,long
A2PCVB3ZVRHUNW,1.4,13,2,WH.whe.isl.lg.01,WH.whe.isl.lg,-0.681154957,WH,WH,island,long
A2PCVB3ZVRHUNW,1.4,23,2,WH.whe.isl.lg.05,WH.whe.isl.lg,-0.681154957,WH,WH,island,long
A2PQHWG79HDCX6,1.4,13,1,WH.whe.isl.lg.01,WH.whe.isl.lg,-1.197358575,WH,WH,island,long
A2PQHWG79HDCX6,1.4,23,2,WH.whe.isl.lg.05,WH.whe.isl.lg,-0.809026064,WH,WH,island,long
A2RDTTBASNV2XF,1.1,15,1,WH.whe.isl.lg.02,WH.whe.isl.lg,-0.812309977,WH,WH,island,long
A2RDTTBASNV2XF,1.1,32,1,WH.whe.isl.lg.06,WH.whe.isl.lg,-0.812309977,WH,WH,island,long
A2UZQ035V9POIA,1.1,15,4,WH.whe.isl.lg.02,WH.whe.isl.lg,-0.18299517,WH,WH,island,long
A2UZQ035V9POIA,1.1,32,1,WH.whe.isl.lg.06,WH.whe.isl.lg,-1.500560391,WH,WH,island,long
A2WVRLFUYWHGKA,1.2,31,2,WH.whe.isl.lg.03,WH.whe.isl.lg,-1.290725194,WH,WH,island,long
A2WVRLFUYWHGKA,1.2,43,3,WH.whe.isl.lg.07,WH.whe.isl.lg,-0.722332448,WH,WH,island,long
A2Y831RL41QACN,1.1,15,4,WH.whe.isl.lg.02,WH.whe.isl.lg,-0.341655152,WH,WH,island,long
A2Y831RL41QACN,1.1,32,3,WH.whe.isl.lg.06,WH.whe.isl.lg,-0.838608101,WH,WH,island,long
A3209D1227UCYP,1.2,31,1,WH.whe.isl.lg.03,WH.whe.isl.lg,-1.249371769,WH,WH,island,long
A3209D1227UCYP,1.2,43,2,WH.whe.isl.lg.07,WH.whe.isl.lg,-0.852220478,WH,WH,island,long
A32FEQZPN9GQ2L,1.2,31,3,WH.whe.isl.lg.03,WH.whe.isl.lg,-0.750412549,WH,WH,island,long
A32FEQZPN9GQ2L,1.2,43,5,WH.whe.isl.lg.07,WH.whe.isl.lg,0.229292723,WH,WH,island,long
A344PJ1S7Q9O4C,1.1,15,2,WH.whe.isl.lg.02,WH.whe.isl.lg,-1.514075825,WH,WH,island,long
A344PJ1S7Q9O4C,1.1,32,4,WH.whe.isl.lg.06,WH.whe.isl.lg,-0.271757199,WH,WH,island,long
A35R4APHZXD833,1.4,13,2,WH.whe.isl.lg.01,WH.whe.isl.lg,-1.475595865,WH,WH,island,long
A35R4APHZXD833,1.4,23,4,WH.whe.isl.lg.05,WH.whe.isl.lg,-0.549731793,WH,WH,island,long
A37FR57D4F0Q87,1.1,15,3,WH.whe.isl.lg.02,WH.whe.isl.lg,-0.570953194,WH,WH,island,long
A37FR57D4F0Q87,1.1,32,3,WH.whe.isl.lg.06,WH.whe.isl.lg,-0.570953194,WH,WH,island,long
A37I58C4258IPX,1.3,11,2,WH.whe.isl.lg.04,WH.whe.isl.lg,-1.145890123,WH,WH,island,long
A37I58C4258IPX,1.3,35,4,WH.whe.isl.lg.08,WH.whe.isl.lg,-0.056727234,WH,WH,island,long
A3CQZVJVN8AVQ8,1.1,15,2,WH.whe.isl.lg.02,WH.whe.isl.lg,-0.908917679,WH,WH,island,long
A3CQZVJVN8AVQ8,1.1,32,4,WH.whe.isl.lg.06,WH.whe.isl.lg,0.049940532,WH,WH,island,long
A3EYWJCIO1MG9W,1.4,13,4,WH.whe.isl.lg.01,WH.whe.isl.lg,0.110504825,WH,WH,island,long
A3EYWJCIO1MG9W,1.4,23,5,WH.whe.isl.lg.05,WH.whe.isl.lg,0.699863893,WH,WH,island,long
A3G7NL91BRY9JL,1.3,11,2,WH.whe.isl.lg.04,WH.whe.isl.lg,-1.098378244,WH,WH,island,long
A3G7NL91BRY9JL,1.3,35,3,WH.whe.isl.lg.08,WH.whe.isl.lg,-0.669742832,WH,WH,island,long
A3HN5JC841NDWK,1.3,11,1,WH.whe.isl.lg.04,WH.whe.isl.lg,-1.505567097,WH,WH,island,long
A3HN5JC841NDWK,1.3,35,4,WH.whe.isl.lg.08,WH.whe.isl.lg,-0.215081014,WH,WH,island,long
A3IVKWYOH27D61,1.1,15,1,WH.whe.isl.lg.02,WH.whe.isl.lg,-0.97183877,WH,WH,island,long
A3IVKWYOH27D61,1.1,32,1,WH.whe.isl.lg.06,WH.whe.isl.lg,-0.97183877,WH,WH,island,long
A3JFM7PRPF0G5H,1.3,11,1,WH.whe.isl.lg.04,WH.whe.isl.lg,-1.419679142,WH,WH,island,long
A3JFM7PRPF0G5H,1.3,35,1,WH.whe.isl.lg.08,WH.whe.isl.lg,-1.419679142,WH,WH,island,long
A3KCUB6P3IE8NL,1.2,31,4,WH.whe.isl.lg.03,WH.whe.isl.lg,-0.355525598,WH,WH,island,long
A3KCUB6P3IE8NL,1.2,43,2,WH.whe.isl.lg.07,WH.whe.isl.lg,-1.493207512,WH,WH,island,long
A3V33XEK4JWVH8,1.4,13,4,WH.whe.isl.lg.01,WH.whe.isl.lg,-0.191001622,WH,WH,island,long
A3V33XEK4JWVH8,1.4,23,5,WH.whe.isl.lg.05,WH.whe.isl.lg,0.26740227,WH,WH,island,long
A9T5V1H64MQBM,1.1,15,2,WH.whe.isl.lg.02,WH.whe.isl.lg,-0.629617459,WH,WH,island,long
A9T5V1H64MQBM,1.1,32,2,WH.whe.isl.lg.06,WH.whe.isl.lg,-0.629617459,WH,WH,island,long
ACFBUSLSNUGRU,1.3,11,2,WH.whe.isl.lg.04,WH.whe.isl.lg,-0.904504985,WH,WH,island,long
ACFBUSLSNUGRU,1.3,35,3,WH.whe.isl.lg.08,WH.whe.isl.lg,-0.427403454,WH,WH,island,long
AD8VVYGP4LRKG,1.2,31,3,WH.whe.isl.lg.03,WH.whe.isl.lg,-0.45913123,WH,WH,island,long
AD8VVYGP4LRKG,1.2,43,5,WH.whe.isl.lg.07,WH.whe.isl.lg,0.388495656,WH,WH,island,long
AD8ZUKPJT9E6,1.3,11,3,WH.whe.isl.lg.04,WH.whe.isl.lg,-0.165497062,WH,WH,island,long
AD8ZUKPJT9E6,1.3,35,2,WH.whe.isl.lg.08,WH.whe.isl.lg,-0.661988246,WH,WH,island,long
ALUJFL3QDRROH,1.1,15,2,WH.whe.isl.lg.02,WH.whe.isl.lg,-1.408828342,WH,WH,island,long
ALUJFL3QDRROH,1.1,32,3,WH.whe.isl.lg.06,WH.whe.isl.lg,-0.907911598,WH,WH,island,long
AMN2BRHBYE4G1,1.3,11,6,WH.whe.isl.lg.04,WH.whe.isl.lg,0.622817338,WH,WH,island,long
AMN2BRHBYE4G1,1.3,35,2,WH.whe.isl.lg.08,WH.whe.isl.lg,-0.971595048,WH,WH,island,long
AND6DQZ62U6VV,1.3,11,3,WH.whe.isl.lg.04,WH.whe.isl.lg,-0.614661941,WH,WH,island,long
AND6DQZ62U6VV,1.3,35,6,WH.whe.isl.lg.08,WH.whe.isl.lg,0.68697511,WH,WH,island,long
APGX2WZ59OWDN,1.4,13,5,WH.whe.isl.lg.01,WH.whe.isl.lg,0.636912886,WH,WH,island,long
APGX2WZ59OWDN,1.4,23,4,WH.whe.isl.lg.05,WH.whe.isl.lg,0.218120851,WH,WH,island,long
AQC0SZA1E9QO7,1.1,15,2,WH.whe.isl.lg.02,WH.whe.isl.lg,-1.118537993,WH,WH,island,long
AQC0SZA1E9QO7,1.1,32,2,WH.whe.isl.lg.06,WH.whe.isl.lg,-1.118537993,WH,WH,island,long
AUN8AE8UCO3MD,1.4,13,4,WH.whe.isl.lg.01,WH.whe.isl.lg,-0.219444156,WH,WH,island,long
AUN8AE8UCO3MD,1.4,23,4,WH.whe.isl.lg.05,WH.whe.isl.lg,-0.219444156,WH,WH,island,long
A15EZJS1DROADE,1.3,24,7,WH.whe.isl.sh.05,WH.whe.isl.sh,0.876087339,WH,WH,island,short
A15EZJS1DROADE,1.3,28,7,WH.whe.isl.sh.01,WH.whe.isl.sh,0.876087339,WH,WH,island,short
A1948V3S82RNX5,1.2,13,4,WH.whe.isl.sh.04,WH.whe.isl.sh,0.169795245,WH,WH,island,short
A1948V3S82RNX5,1.2,37,7,WH.whe.isl.sh.08,WH.whe.isl.sh,1.528157207,WH,WH,island,short
A19P3BIPW6UMQ9,1.2,13,4,WH.whe.isl.sh.04,WH.whe.isl.sh,0.319098878,WH,WH,island,short
A19P3BIPW6UMQ9,1.2,37,4,WH.whe.isl.sh.08,WH.whe.isl.sh,0.319098878,WH,WH,island,short
A1BZDH1VJJK97V,1.1,19,5,WH.whe.isl.sh.07,WH.whe.isl.sh,0.264969364,WH,WH,island,short
A1BZDH1VJJK97V,1.1,35,6,WH.whe.isl.sh.03,WH.whe.isl.sh,0.73602601,WH,WH,island,short
A1CE3DR200PXSS,1.2,13,7,WH.whe.isl.sh.04,WH.whe.isl.sh,1.103220293,WH,WH,island,short
A1CE3DR200PXSS,1.2,37,7,WH.whe.isl.sh.08,WH.whe.isl.sh,1.103220293,WH,WH,island,short
A1CM612SSQU5L,1.2,13,7,WH.whe.isl.sh.04,WH.whe.isl.sh,0.929138895,WH,WH,island,short
A1CM612SSQU5L,1.2,37,7,WH.whe.isl.sh.08,WH.whe.isl.sh,0.929138895,WH,WH,island,short
A1HAVPMOU2M5PY,1.4,25,3,WH.whe.isl.sh.02,WH.whe.isl.sh,-0.630248803,WH,WH,island,short
A1HAVPMOU2M5PY,1.4,49,5,WH.whe.isl.sh.06,WH.whe.isl.sh,0.300580199,WH,WH,island,short
A1J98D0GPAKZN4,1.4,25,4,WH.whe.isl.sh.02,WH.whe.isl.sh,0.759184858,WH,WH,island,short
A1J98D0GPAKZN4,1.4,49,6,WH.whe.isl.sh.06,WH.whe.isl.sh,2.246567438,WH,WH,island,short
A1K9WP8Q74E9G2,1.1,19,4,WH.whe.isl.sh.07,WH.whe.isl.sh,-0.008431066,WH,WH,island,short
A1K9WP8Q74E9G2,1.1,35,5,WH.whe.isl.sh.03,WH.whe.isl.sh,0.396260118,WH,WH,island,short
A1M852SY36DON7,1.3,24,7,WH.whe.isl.sh.05,WH.whe.isl.sh,1.023094047,WH,WH,island,short
A1M852SY36DON7,1.3,28,7,WH.whe.isl.sh.01,WH.whe.isl.sh,1.023094047,WH,WH,island,short
A1MDT1W0O9A4H1,1.3,24,6,WH.whe.isl.sh.05,WH.whe.isl.sh,1.13576424,WH,WH,island,short
A1MDT1W0O9A4H1,1.3,28,4,WH.whe.isl.sh.01,WH.whe.isl.sh,0.326962433,WH,WH,island,short
A1NK6UXWXKFMC7,1.1,19,7,WH.whe.isl.sh.07,WH.whe.isl.sh,0.973994365,WH,WH,island,short
A1NK6UXWXKFMC7,1.1,35,7,WH.whe.isl.sh.03,WH.whe.isl.sh,0.973994365,WH,WH,island,short
A1QKX5CZJQONP,1.4,25,4,WH.whe.isl.sh.02,WH.whe.isl.sh,0.2014627,WH,WH,island,short
A1QKX5CZJQONP,1.4,49,5,WH.whe.isl.sh.06,WH.whe.isl.sh,0.805850799,WH,WH,island,short
A1SQMNG9DFY7FH,1.3,24,7,WH.whe.isl.sh.05,WH.whe.isl.sh,1.67990464,WH,WH,island,short
A1SQMNG9DFY7FH,1.3,28,3,WH.whe.isl.sh.01,WH.whe.isl.sh,-0.484804695,WH,WH,island,short
A1THS7D4TNY4CR,1.3,24,5,WH.whe.isl.sh.05,WH.whe.isl.sh,1.019929666,WH,WH,island,short
A1THS7D4TNY4CR,1.3,28,6,WH.whe.isl.sh.01,WH.whe.isl.sh,1.53526255,WH,WH,island,short
A1VSHM4NLZ705D,1.4,25,4,WH.whe.isl.sh.02,WH.whe.isl.sh,0.173519636,WH,WH,island,short
A1VSHM4NLZ705D,1.4,49,6,WH.whe.isl.sh.06,WH.whe.isl.sh,0.930696228,WH,WH,island,short
A1WP410YX2JBKI,1.2,13,7,WH.whe.isl.sh.04,WH.whe.isl.sh,1.508315448,WH,WH,island,short
A1WP410YX2JBKI,1.2,37,6,WH.whe.isl.sh.08,WH.whe.isl.sh,0.784324033,WH,WH,island,short
A233ONYNWKDIYF,1.4,25,5,WH.whe.isl.sh.02,WH.whe.isl.sh,0.751273772,WH,WH,island,short
A233ONYNWKDIYF,1.4,49,6,WH.whe.isl.sh.06,WH.whe.isl.sh,1.238586489,WH,WH,island,short
A263S59PIYRBDO,1.3,24,6,WH.whe.isl.sh.05,WH.whe.isl.sh,1.081613179,WH,WH,island,short
A263S59PIYRBDO,1.3,28,6,WH.whe.isl.sh.01,WH.whe.isl.sh,1.081613179,WH,WH,island,short
A28JXW5YZJDNK4,1.2,13,6,WH.whe.isl.sh.04,WH.whe.isl.sh,0.896410198,WH,WH,island,short
A28JXW5YZJDNK4,1.2,37,7,WH.whe.isl.sh.08,WH.whe.isl.sh,1.331033325,WH,WH,island,short
A2GI2J0X6XKOPT,1.1,19,7,WH.whe.isl.sh.07,WH.whe.isl.sh,1.33272972,WH,WH,island,short
A2GI2J0X6XKOPT,1.1,35,7,WH.whe.isl.sh.03,WH.whe.isl.sh,1.33272972,WH,WH,island,short
A2J7PEUIO2WVUN,1.2,13,6,WH.whe.isl.sh.04,WH.whe.isl.sh,0.633752117,WH,WH,island,short
A2J7PEUIO2WVUN,1.2,37,7,WH.whe.isl.sh.08,WH.whe.isl.sh,1.018816695,WH,WH,island,short
A2M5VW97GIYLHB,1.2,13,4,WH.whe.isl.sh.04,WH.whe.isl.sh,0.111330655,WH,WH,island,short
A2M5VW97GIYLHB,1.2,37,4,WH.whe.isl.sh.08,WH.whe.isl.sh,0.111330655,WH,WH,island,short
A2NRW37D7QPLRE,1.4,25,7,WH.whe.isl.sh.02,WH.whe.isl.sh,1.383877081,WH,WH,island,short
A2NRW37D7QPLRE,1.4,49,6,WH.whe.isl.sh.06,WH.whe.isl.sh,0.93806433,WH,WH,island,short
A2OZYT2ECPT2XU,1.2,13,7,WH.whe.isl.sh.04,WH.whe.isl.sh,1.495334359,WH,WH,island,short
